67,1,
49,6,
37,5,
53,6,
37,5,
50,4,
50,6,
46,6,
34,4,
38,7,
46,4,
62,10,
50,1,
53,6,
53,2,
74,5,
50,5,
62,1,
36,8,
50,8,
43,4,
50,2,
49,4,
52,4,
45,9,
64,3,
41,4,
55,4,
52,7,
51,2,
46,4,
52,3,
43,6,
29,6,
53,5,
48,8,
29,3,
56,9,
56,5,
59,7,
52,4,
59,3,
32,4,
26,5,
66,5,
35,2,
66,4,
54,6,
70,1,
45,6,
44,2,
75,7,
53,5,
55,6,
34,4,
52,5,
37,5,
49,6,
49,6,
32,8,
52,4,
47,5,
54,5,
31,6,
59,7,
34,6,
57,2,
38,8,
33,7,
57,4,
51,5,
51,4,
41,5,
16,8,
56,5,
41,6,
31,2,
63,4,
67,7,
33,8,
40,6,
52,3,
56,4,
50,5,
50,5,
25,6,
45,6,
45,7,
38,4,
63,4,
32,6,
34,7,
49,2,
66,9,
34,5,
56,4,
46,5,
69,1,
67,4,
37,7,
52,5,
35,3,
48,4,
58,2,
37,5,
29,4,
49,2,
36,5,
53,5,
48,2,
51,6,
72,6,
51,6,
32,6,
52,3,
58,5,
63,3,
36,5,
57,3,
44,6,
58,7,
38,4,
44,5,
47,4,
35,6,
24,4,
48,5,
56,3,
48,6,
47,1,
55,6,
62,6,
50,4,
51,4,
27,5,
50,7,
53,5,
48,4,
38,6,
54,3,
42,7,
52,1,
67,4,
50,7,
48,6,
58,4,
64,4,
41,7,
42,6,
69,4,
60,7,
57,6,
58,6,
54,7,
48,4,
69,4,
55,9,
42,4,
58,1,
58,1,
49,8,
37,2,
33,5,
40,6,
56,6,
72,7,
48,7,
68,4,
61,7,
52,5,
50,6,
58,7,
62,7,
27,5,
37,1,
70,3,
42,5,
54,5,
52,11,
54,4,
33,4,
67,7,
52,1,
55,7,
52,4,
54,6,
56,5,
46,5,
39,4,
43,7,
54,5,
39,4,
52,7,
45,4,
50,6,
53,4,
44,8,
62,6,
53,4,
54,7,
56,6,
49,7,
72,7,
45,2,
57,0,
66,5,
34,3,
51,6,
49,5,
49,7,
49,4,
64,8,
68,5,
56,6,
35,5,
51,6,
48,5,
45,6,
42,5,
60,6,
36,5,
47,6,
59,3,
60,4,
63,4,
40,5,
47,6,
49,4,
58,7,
60,5,
47,7,
63,0,
71,4,
55,7,
44,3,
36,5,
55,5,
67,1,
59,8,
55,8,
40,1,
49,6,
56,4,
55,7,
57,7,
50,3,
56,6,
51,2,
48,5,
30,5,
57,7,
42,6,
64,6,
61,7,
31,5,
43,3,
35,1,
55,9,
37,7,
48,5,
49,11,
31,4,
54,6,
47,4,
48,6,
37,7,
63,1,
34,5,
34,4,
47,2,
60,6,
55,4,
44,4,
36,5,
49,7,
64,6,
53,3,
54,7,
48,3,
50,5,
45,7,
59,3,
47,5,
51,9,
52,5,
56,7,
63,6,
63,8,
65,3,
48,5,
41,2,
46,5,
47,7,
50,5,
62,5,
38,2,
51,6,
41,6,
57,5,
51,7,
34,4,
62,4,
55,4,
54,6,
58,4,
66,6,
45,11,
53,7,
23,8,
64,6,
53,3,
62,8,
57,2,
29,5,
58,5,
44,7,
40,7,
58,4,
56,6,
41,6,
48,7,
56,1,
47,5,
44,5,
52,4,
41,7,
47,4,
66,3,
43,7,
74,5,
47,2,
49,3,
56,3,
50,4,
60,5,
45,5,
60,5,
59,5,
40,5,
63,1,
54,4,
53,4,
41,5,
55,7,
53,5,
49,4,
40,5,
54,5,
52,11,
54,3,
41,5,
49,5,
46,6,
30,8,
42,4,
30,6,
32,10,
58,6,
64,3,
39,4,
40,3,
48,6,
40,2,
54,9,
47,7,
55,6,
58,6,
34,6,
50,8,
51,4,
42,1,
39,6,
49,7,
46,1,
58,5,
32,4,
38,8,
46,9,
50,5,
37,6,
49,5,
53,4,
35,5,
36,6,
60,5,
41,3,
49,7,
44,7,
53,3,
62,7,
49,8,
52,7,
55,3,
50,9,
54,3,
47,5,
39,8,
46,7,
37,7,
50,5,
179,95,
192,69,
140,92,
184,70,
200,50,
197,95,
199,32,
168,70,
197,74,
172,87,
164,45,
162,56,
165,74,
211,5,
157,59,
208,26,
180,85,
167,70,
144,49,
163,79,
186,4,
182,72,
149,78,
171,50,
212,51,
185,49,
170,49,
175,80,
234,88,
164,86,
200,79,
168,56,
184,89,
158,71,
192,68,
176,82,
190,76,
175,53,
157,44,
197,57,
140,56,
162,23,
181,58,
197,76,
156,58,
164,99,
187,86,
174,28,
145,96,
178,29,
183,74,
121,57,
171,51,
148,66,
162,75,
163,91,
184,65,
178,71,
190,52,
167,70,
176,70,
157,21,
173,84,
224,52,
219,75,
156,46,
193,43,
191,70,
183,61,
181,58,
192,99,
185,41,
202,80,
178,99,
213,47,
188,63,
164,71,
173,75,
175,34,
208,45,
212,25,
183,56,
162,74,
164,53,
172,76,
179,79,
187,99,
191,93,
202,38,
188,75,
201,90,
165,57,
183,29,
166,77,
167,41,
219,39,
209,64,
145,91,
185,67,
168,55,
174,36,
169,67,
159,46,
184,56,
228,61,
151,67,
158,100,
186,65,
169,99,
154,51,
198,99,
149,78,
182,99,
204,38,
224,27,
177,87,
182,83,
189,97,
214,73,
159,58,
150,8,
149,7,
154,19,
188,15,
151,4,
209,11,
184,7,
184,15,
168,14,
178,17,
190,12,
176,18,
195,10,
176,5,
186,19,
158,13,
190,6,
198,3,
165,1,
162,13,
203,11,
177,16,
192,12,
164,7,
210,12,
171,12,
180,8,
166,1,
203,12,
200,1,
149,10,
180,15,
203,12,
203,11,
139,6,
158,20,
194,15,
170,16,
179,15,
221,3,
181,4,
179,0,
192,7,
174,9,
168,5,
156,17,
186,15,
173,14,
166,12,
159,8,
207,13,
183,14,
171,14,
200,10,
179,12,
177,10,
180,9,
166,17,
156,10,
172,5,
158,8,
179,8,
163,13,
177,12,
184,5,
187,15,
146,18,
196,1,
171,1,
220,2,
200,7,
207,10,
183,14,
175,10,
173,19,
159,11,
175,18,
198,3,
168,5,
165,3,
145,9,
179,0,
184,11,
227,7,
149,9,
182,15,
200,18,
183,13,
195,9,
185,4,
179,5,
196,12,
183,9,
156,17,
174,10,
174,4,
220,7,
189,4,
152,16,
185,8,
176,7,
171,15,
166,8,
163,0,
192,14,
206,9,
173,16,
171,12,
202,7,
168,7,
178,7,
188,13,
187,19,
192,15,
163,9,
174,14,
182,9,
193,9,
147,12,
182,12,
169,15,
225,2,
206,15,
154,13,
165,8,
197,14,
183,11,
165,4,
213,7,
155,13,
188,9,
199,9,
189,16,
178,9,
187,7,
193,7,
169,4,
165,6,
169,1,
174,12,
171,13,
179,8,
172,14,
161,9,
164,11,
206,21,
158,9,
207,4,
177,7,
193,12,
190,19,
171,5,
198,16,
160,4,
167,14,
195,4,
175,13,
194,10,
188,6,
182,10,
180,4,
191,10,
184,14,
211,9,
199,21,
201,1,
187,14,
215,8,
182,9,
210,2,
212,13,
205,7,
185,16,
188,3,
179,11,
217,8,
170,13,
180,11,
191,1,
199,9,
206,14,
170,16,
137,4,
197,14,
148,1,
181,8,
166,18,
185,3,
184,8,
175,7,
189,4,
205,9,
156,16,
185,8,
186,11,
183,16,
190,13,
166,11,
162,10,
189,8,
212,7,
186,9,
152,17,
174,10,
146,16,
134,20,
191,8,
187,17,
219,17,
206,10,
218,8,
171,14,
168,10,
160,11,
217,4,
140,7,
170,11,
196,17,
170,22,
160,19,
181,18,
195,12,
159,9,
162,22,
177,4,
179,2,
156,6,
196,8,
204,7,
184,19,
186,9,
193,6,
171,8,
169,9,
155,6,
176,3,
168,13,
149,5,
189,6,
194,12,
186,10,
185,13,
186,15,
179,6,
158,8,
189,6,
181,6,
150,14,
177,8,
160,6,
184,6,
197,8,
184,11,
195,14,
191,8,
208,17,
178,6,
169,4,
166,14,
189,17,
145,15,
164,10,
163,6,
159,15,
169,17,
188,18,
184,7,
199,7,
175,8,
175,9,
190,9,
188,1,
192,14,
179,7,
170,7,
171,19,
168,5,
161,5,
169,12,
173,10,
180,8,
181,17,
172,13,
244,9,
176,8,
148,7,
216,9,
161,10,
183,3,
175,11,
167,10,
234,7,
168,14,
242,15,
160,11,
190,11,
195,14,
196,4,
209,15,
172,5,
201,15,
162,13,
191,7,
170,1,
189,21,
189,16,
201,14,
191,12,
154,14,
149,16,
165,12,
156,7,
162,9,
177,12,
205,15,
155,10,
181,13,
195,3,
170,6,
167,15,
187,7,
153,18,
164,7,
174,13,
152,10,
157,18,
203,10,
172,8,
164,11,
182,5,
170,0,
150,15,
187,4,
135,14,
187,5,
241,22,
168,12,
156,14,
189,9,
178,3,
211,6,
171,12,
145,6,
194,6,
157,10,
153,9,
193,6,
200,20,
193,14,
176,16,
172,12,
193,8,
174,12,
164,10,
162,5,
173,3,
172,8,
202,17,
197,10,
167,5,
136,13,
199,0,
152,24,
170,15,
137,16,
164,8,
212,12,
163,15,
158,4,
162,14,
211,6,
160,20,
228,13,
182,11,
162,11,
193,16,
161,10,
201,19,
181,13,
168,9,
175,9,
160,9,
192,6,
197,10,
189,7,
205,13,
193,12,
132,15,
190,14,
173,11,
179,6,
209,7,
161,15,
166,9,
161,10,
162,10,
178,10,
171,12,
179,17,
188,16,
151,13,
194,8,
200,5,
196,6,
193,11,
183,6,
166,8,
190,14,
184,7,
197,15,
170,7,
168,5,
168,9,
165,16,
143,10,
224,16,
173,8,
190,16,
178,11,
194,2,
170,1,
181,17,
207,9,
189,9,
142,5,
168,1,
161,9,
151,1,
177,10,
173,3,
182,10,
208,11,
160,14,
170,1,
164,7,
180,14,
192,12,
167,6,
231,13,
189,10,
192,10,
218,11,
168,14,
150,8,
178,10,
190,1,
211,15,
161,9,
208,7,
185,17,
165,9,
166,14,
213,3,
217,3,
159,22,
176,5,
173,6,
194,4,
176,16,
193,9,
180,21,
191,9,
141,15,
154,3,
185,10,
185,7,
208,18,
176,4,
162,1,
184,9,
154,1,
180,11,
184,1,
186,4,
181,11,
180,13,
163,6,
177,6,
154,19,
196,17,
219,15,
189,3,
168,5,
190,20,
192,16,
218,1,
188,14,
200,9,
188,12,
207,18,
173,11,
161,5,
169,5,
169,11,
150,14,
176,23,
200,8,
197,14,
196,11,
116,4,
174,5,
187,11,
184,4,
170,15,
168,10,
187,17,
218,9,
155,9,
153,9,
180,16,
168,7,
153,1,
159,15,
207,13,
229,15,
180,13,
165,4,
205,11,
171,10,
188,3,
189,7,
160,13,
185,3,
171,6,
179,9,
193,8,
195,4,
169,6,
207,13,
205,11,
166,11,
168,9,
185,13,
191,7,
140,3,
188,9,
167,11,
186,4,
188,18,
157,12,
175,16,
134,10,
190,10,
168,3,
188,11,
164,12,
186,14,
201,17,
201,1,
196,9,
171,16,
183,6,
192,8,
180,12,
194,11,
175,5,
163,8,
164,12,
170,15,
166,15,
164,6,
184,12,
191,7,
183,14,
171,4,
186,8,
200,6,
166,9,
192,10,
151,4,
196,1,
172,11,
169,9,
177,1,
156,15,
165,5,
176,11,
159,16,
186,15,
169,10,
177,11,
180,1,
202,1,
159,10,
166,10,
177,7,
170,3,
190,13,
201,9,
174,14,
168,15,
152,6,
145,15,
174,9,
181,14,
185,9,
176,11,
159,15,
150,1,
152,15,
197,9,
174,4,
156,4,
174,6,
210,10,
200,9,
164,5,
176,11,
192,21,
188,8,
178,17,
203,8,
192,14,
176,9,
156,20,
176,14,
190,7,
154,5,
162,15,
207,7,
176,11,
164,0,
203,7,
182,15,
201,16,
135,8,
153,1,
182,11,
177,4,
208,5,
175,11,
161,6,
168,12,
168,10,
158,14,
182,6,
199,8,
172,10,
182,10,
166,8,
153,12,
185,18,
214,20,
185,20,
169,19,
181,10,
159,17,
196,12,
169,14,
192,8,
180,20,
222,11,
165,13,
212,9,
170,13,
196,14,
189,12,
208,10,
219,1,
188,10,
187,12,
187,8,
192,13,
211,8,
189,9,
165,6,
191,7,
194,12,
167,2,
185,14,
203,22,
167,10,
177,19,
170,16,
209,18,
160,10,
176,5,
170,12,
176,5,
168,9,
